annee,parametre,entite_geo,indicateur,valeur
1989,NH4+,33,indic_b100,"0,4780376481"
1990,NH4+,33,indic_b100,"0,4509335079"
1991,NH4+,33,indic_b100,"0,326116223"
1992,NH4+,33,indic_b100,"0,2856883544"
1993,NH4+,33,indic_b100,"0,2656510991"
1994,NH4+,33,indic_b100,"0,1077570655"
1995,NH4+,33,indic_b100,"0,1888330716"
1996,NH4+,33,indic_b100,"0,2113251129"
1997,NH4+,33,indic_b100,"0,0999366125"
1998,NH4+,33,indic_b100,"0,1331215854"
1999,NH4+,33,indic_b100,"0,1096791668"
2000,NH4+,33,indic_b100,"0,1360319977"
2001,NH4+,33,indic_b100,"0,0999919055"
2002,NH4+,33,indic_b100,"0,1432535202"
2003,NH4+,33,indic_b100,"0,267515209"
2004,NH4+,33,indic_b100,"0,1717940974"
2005,NH4+,33,indic_b100,"0,1598021027"
2006,NH4+,33,indic_b100,"0,1875077304"
2007,NH4+,33,indic_b100,"0,1391430741"
2008,NH4+,33,indic_b100,"0,1723751516"
2009,NH4+,33,indic_b100,"0,055646552"
2010,NH4+,33,indic_b100,"0,1204534488"
2011,NH4+,33,indic_b100,"0,1344906932"
2012,NH4+,33,indic_b100,"0,1236069631"
2013,NH4+,33,indic_b100,"0,1012465203"
2014,NH4+,33,indic_b100,"0,1091254194"
2015,NH4+,33,indic_b100,"0,1372979338"
2016,NH4+,33,indic_b100,"0,1471705666"
2017,NH4+,33,indic_b100,"0,1087850636"
2018,NH4+,33,indic_b100,"0,0728928318"
1971,NH4+,19,indic_b100,"0,6887826866"
1972,NH4+,19,indic_b100,1
1973,NH4+,19,indic_b100,"1,3103448276"
1974,NH4+,19,indic_b100,"0,8235167167"
1975,NH4+,19,indic_b100,1
1976,NH4+,19,indic_b100,"1,3034482759"
1977,NH4+,19,indic_b100,"0,3688356202"
1978,NH4+,19,indic_b100,"0,6723766945"
1979,NH4+,19,indic_b100,"0,9166517947"
1980,NH4+,19,indic_b100,"1,0519594595"
1981,NH4+,19,indic_b100,"0,2633635647"
1982,NH4+,19,indic_b100,"0,4596911197"
1983,NH4+,19,indic_b100,"0,3880142169"
1984,NH4+,19,indic_b100,"0,3417801225"
1985,NH4+,19,indic_b100,"0,3011803973"
1986,NH4+,19,indic_b100,"0,4125"
1987,NH4+,19,indic_b100,"0,3041179981"
1988,NH4+,19,indic_b100,"0,1872021784"
1989,NH4+,19,indic_b100,"0,2066666667"
1990,NH4+,19,indic_b100,"0,1"
1991,NH4+,19,indic_b100,"0,12"
1992,NH4+,19,indic_b100,"0,2581120944"
1993,NH4+,19,indic_b100,"0,2058359621"
1994,NH4+,19,indic_b100,"0,12"
1995,NH4+,19,indic_b100,"0,1"
1996,NH4+,19,indic_b100,"0,104"
1997,NH4+,19,indic_b100,"0,1561514196"
1998,NH4+,19,indic_b100,"0,1539491299"
1999,NH4+,19,indic_b100,"0,0689189189"
2000,NH4+,19,indic_b100,"0,0875"
2001,NH4+,19,indic_b100,"0,1"
2002,NH4+,19,indic_b100,"0,1116666667"
2003,NH4+,19,indic_b100,"0,1216666667"
2004,NH4+,19,indic_b100,"0,1"
2005,NH4+,19,indic_b100,"0,083"
2006,NH4+,19,indic_b100,"0,0809148265"
2007,NH4+,19,indic_b100,"0,0757097792"
2008,NH4+,19,indic_b100,"0,070977918"
2009,NH4+,19,indic_b100,"0,0825172414"
2010,NH4+,19,indic_b100,"0,0615141956"
2011,NH4+,19,indic_b100,"0,0558333333"
2012,NH4+,19,indic_b100,"0,0620689655"
2013,NH4+,19,indic_b100,"0,0520504732"
2014,NH4+,19,indic_b100,"0,0415540541"
2015,NH4+,19,indic_b100,"0,0625"
2016,NH4+,19,indic_b100,"0,0675062401"
2017,NH4+,19,indic_b100,"0,0832807571"
2018,NH4+,19,indic_b100,"0,0934542587"
1971,NH4+,46,indic_b100,"0,5943603248"
1972,NH4+,46,indic_b100,"1,747311828"
1973,NH4+,46,indic_b100,"1,6330803455"
1974,NH4+,46,indic_b100,"0,9354512389"
1975,NH4+,46,indic_b100,"0,9379743523"
1976,NH4+,46,indic_b100,"1,9857651246"
1977,NH4+,46,indic_b100,"0,992933787"
1978,NH4+,46,indic_b100,"0,6724137931"
1979,NH4+,46,indic_b100,"1,6054270463"
1980,NH4+,46,indic_b100,"1,5474137931"
1981,NH4+,46,indic_b100,"0,60625"
1982,NH4+,46,indic_b100,"1,2160493827"
1983,NH4+,46,indic_b100,"1,0689655172"
1984,NH4+,46,indic_b100,"0,795079822"
1985,NH4+,46,indic_b100,"0,7694320858"
1986,NH4+,46,indic_b100,"0,9526302015"
1987,NH4+,46,indic_b100,"1,8751590959"
1988,NH4+,46,indic_b100,"0,9623546905"
1989,NH4+,46,indic_b100,"1,5058145069"
1990,NH4+,46,indic_b100,"1,3263762558"
1991,NH4+,46,indic_b100,"1,1843778832"
1992,NH4+,46,indic_b100,"0,8783842379"
1993,NH4+,46,indic_b100,"0,7625516234"
1994,NH4+,46,indic_b100,"0,4972002797"
1995,NH4+,46,indic_b100,"0,6388086708"
1996,NH4+,46,indic_b100,"0,8960168638"
1997,NH4+,46,indic_b100,"0,5673679171"
1998,NH4+,46,indic_b100,"0,5283262927"
1999,NH4+,46,indic_b100,"0,352554251"
2000,NH4+,46,indic_b100,"0,3583519429"
2001,NH4+,46,indic_b100,"0,1403296172"
2002,NH4+,46,indic_b100,"0,1879717813"
2003,NH4+,46,indic_b100,"0,1734290753"
2004,NH4+,46,indic_b100,"0,1257373788"
2005,NH4+,46,indic_b100,"0,2123465189"
2006,NH4+,46,indic_b100,"0,2206078466"
2007,NH4+,46,indic_b100,"0,1892968866"
2008,NH4+,46,indic_b100,"0,1280549257"
2009,NH4+,46,indic_b100,"0,1849933286"
2010,NH4+,46,indic_b100,"0,1405556383"
2011,NH4+,46,indic_b100,"0,2022888086"
2012,NH4+,46,indic_b100,"0,1654396946"
2013,NH4+,46,indic_b100,"0,1050595238"
2014,NH4+,46,indic_b100,"0,101708232"
2015,NH4+,46,indic_b100,"0,1244336466"
2016,NH4+,46,indic_b100,"0,1316025216"
2017,NH4+,46,indic_b100,"0,1685037477"
2018,NH4+,46,indic_b100,"0,1494004541"
1971,NH4+,15,indic_b100,"0,7365494978"
1972,NH4+,15,indic_b100,"1,2706241033"
1973,NH4+,15,indic_b100,"1,5026830521"
1974,NH4+,15,indic_b100,"0,5083866916"
1975,NH4+,15,indic_b100,"1,1542457381"
1976,NH4+,15,indic_b100,"1,9178151216"
1977,NH4+,15,indic_b100,"0,6386462882"
1978,NH4+,15,indic_b100,"1,1909773562"
1979,NH4+,15,indic_b100,"1,7172922749"
1980,NH4+,15,indic_b100,"1,4475556698"
1981,NH4+,15,indic_b100,"0,9193687231"
1982,NH4+,15,indic_b100,"2,0009604705"
1983,NH4+,15,indic_b100,"1,6595147325"
1984,NH4+,15,indic_b100,"0,9682863786"
1985,NH4+,15,indic_b100,"1,8887165754"
1986,NH4+,15,indic_b100,"1,7205688525"
1987,NH4+,15,indic_b100,"0,7003900646"
1988,NH4+,15,indic_b100,"0,5815746055"
1989,NH4+,15,indic_b100,"1,1492243544"
1990,NH4+,15,indic_b100,"0,9284375"
1991,NH4+,15,indic_b100,"0,5241539301"
1992,NH4+,15,indic_b100,"0,513125"
1993,NH4+,15,indic_b100,"0,5275996179"
1994,NH4+,15,indic_b100,"0,3396771879"
1995,NH4+,15,indic_b100,"0,348125"
1996,NH4+,15,indic_b100,"0,3669828057"
1997,NH4+,15,indic_b100,"0,5137446198"
1998,NH4+,15,indic_b100,"0,6411352224"
1999,NH4+,15,indic_b100,"0,4111459828"
2000,NH4+,15,indic_b100,"0,4123508006"
2001,NH4+,15,indic_b100,"0,3545833333"
2002,NH4+,15,indic_b100,"0,2015342539"
2003,NH4+,15,indic_b100,"0,5825421449"
2004,NH4+,15,indic_b100,"0,4140710187"
2005,NH4+,15,indic_b100,"0,5296090387"
2006,NH4+,15,indic_b100,"0,4330972023"
2007,NH4+,15,indic_b100,"0,4106767097"
2008,NH4+,15,indic_b100,"0,1883587176"
2009,NH4+,15,indic_b100,"0,2609375"
2010,NH4+,15,indic_b100,"0,2373768532"
2011,NH4+,15,indic_b100,"0,3310716885"
2012,NH4+,15,indic_b100,"0,2522238164"
2013,NH4+,15,indic_b100,"0,1923290292"
2014,NH4+,15,indic_b100,"0,1657675753"
2015,NH4+,15,indic_b100,"0,1807030129"
2016,NH4+,15,indic_b100,"0,1225309316"
2017,NH4+,15,indic_b100,"0,2104373505"
2018,NH4+,15,indic_b100,"0,1757675753"
1971,NH4+,47,indic_b100,"1,8762214984"
1972,NH4+,47,indic_b100,"1,5635179153"
1973,NH4+,47,indic_b100,"0,9281084789"
1974,NH4+,47,indic_b100,"0,4423773075"
1975,NH4+,47,indic_b100,"0,8313990293"
1976,NH4+,47,indic_b100,"0,7133798351"
1977,NH4+,47,indic_b100,"0,6806358382"
1978,NH4+,47,indic_b100,"0,5473825955"
1979,NH4+,47,indic_b100,"0,6202020202"
1980,NH4+,47,indic_b100,"0,7090909091"
1981,NH4+,47,indic_b100,"0,2827806767"
1982,NH4+,47,indic_b100,"0,4542097489"
1983,NH4+,47,indic_b100,"0,3674298375"
1984,NH4+,47,indic_b100,"0,3615635179"
1985,NH4+,47,indic_b100,"0,3901734104"
1986,NH4+,47,indic_b100,"0,3664868167"
1987,NH4+,47,indic_b100,"0,6464646465"
1988,NH4+,47,indic_b100,"0,4690553746"
1989,NH4+,47,indic_b100,"0,6653637351"
1990,NH4+,47,indic_b100,"0,4634416544"
1991,NH4+,47,indic_b100,"0,3023516237"
1992,NH4+,47,indic_b100,"0,3189576547"
1993,NH4+,47,indic_b100,"0,3598265896"
1994,NH4+,47,indic_b100,"0,2040060596"
1995,NH4+,47,indic_b100,"0,2222222222"
1996,NH4+,47,indic_b100,"0,3693811075"
1997,NH4+,47,indic_b100,"0,2488888889"
1998,NH4+,47,indic_b100,"0,1905731447"
1999,NH4+,47,indic_b100,"0,1624815362"
2000,NH4+,47,indic_b100,"0,1560693642"
2001,NH4+,47,indic_b100,"0,167406468"
2002,NH4+,47,indic_b100,"0,1907514451"
2003,NH4+,47,indic_b100,"0,1698670606"
2004,NH4+,47,indic_b100,"0,0606936416"
2005,NH4+,47,indic_b100,"0,084790289"
2006,NH4+,47,indic_b100,"0,1369689283"
2007,NH4+,47,indic_b100,"0,1501723289"
2008,NH4+,47,indic_b100,"0,0873953717"
2009,NH4+,47,indic_b100,"0,0627769572"
2010,NH4+,47,indic_b100,"0,0964169381"
2011,NH4+,47,indic_b100,"0,0751297974"
2012,NH4+,47,indic_b100,"0,071009772"
2013,NH4+,47,indic_b100,"0,0742087542"
2014,NH4+,47,indic_b100,"0,0637285986"
2015,NH4+,47,indic_b100,"0,1046290425"
2016,NH4+,47,indic_b100,"0,0656677524"
2017,NH4+,47,indic_b100,"0,0837785016"
2018,NH4+,47,indic_b100,"0,1422944362"
1971,NH4+,12,indic_b100,"0,4"
1972,NH4+,12,indic_b100,"1,7500436795"
1973,NH4+,12,indic_b100,"1,2830653711"
1974,NH4+,12,indic_b100,"0,9372430803"
1975,NH4+,12,indic_b100,1
1976,NH4+,12,indic_b100,"0,8035003722"
1977,NH4+,12,indic_b100,"1,05"
1978,NH4+,12,indic_b100,"1,0361842105"
1979,NH4+,12,indic_b100,"0,9460227273"
1980,NH4+,12,indic_b100,"1,5561797753"
1981,NH4+,12,indic_b100,"0,3087221487"
1982,NH4+,12,indic_b100,"0,5709677419"
1983,NH4+,12,indic_b100,"0,7426199262"
1984,NH4+,12,indic_b100,"0,3005925968"
1985,NH4+,12,indic_b100,"0,4829545455"
1986,NH4+,12,indic_b100,"0,5065789474"
1987,NH4+,12,indic_b100,"0,8065191388"
1988,NH4+,12,indic_b100,"0,5657409832"
1989,NH4+,12,indic_b100,"0,9180121899"
1990,NH4+,12,indic_b100,"0,8217250923"
1991,NH4+,12,indic_b100,"0,632811802"
1992,NH4+,12,indic_b100,"0,6490678443"
1993,NH4+,12,indic_b100,"0,7539864304"
1994,NH4+,12,indic_b100,"0,4358856089"
1995,NH4+,12,indic_b100,"0,3097560976"
1996,NH4+,12,indic_b100,"0,3407894737"
1997,NH4+,12,indic_b100,"0,3654186254"
1998,NH4+,12,indic_b100,"0,2911852803"
1999,NH4+,12,indic_b100,"0,2252572933"
2000,NH4+,12,indic_b100,"0,2738095238"
2001,NH4+,12,indic_b100,"0,1900268817"
2002,NH4+,12,indic_b100,"0,1785305133"
2003,NH4+,12,indic_b100,"0,112"
2004,NH4+,12,indic_b100,"0,0950226244"
2005,NH4+,12,indic_b100,"0,1678321678"
2006,NH4+,12,indic_b100,"0,1869390808"
2007,NH4+,12,indic_b100,"0,1205624529"
2008,NH4+,12,indic_b100,"0,1061797753"
2009,NH4+,12,indic_b100,"0,0869318182"
2010,NH4+,12,indic_b100,"0,082059392"
2011,NH4+,12,indic_b100,"0,1036528302"
2012,NH4+,12,indic_b100,"0,1032985751"
2013,NH4+,12,indic_b100,"0,0637411015"
2014,NH4+,12,indic_b100,"0,0671371464"
2015,NH4+,12,indic_b100,"0,0660645272"
2016,NH4+,12,indic_b100,"0,069025974"
2017,NH4+,12,indic_b100,"0,1022819917"
2018,NH4+,12,indic_b100,"0,0894134783"
1971,NH4+,48,indic_b100,1
1972,NH4+,48,indic_b100,NA
1973,NH4+,48,indic_b100,"1,5599083991"
1974,NH4+,48,indic_b100,"0,5968245209"
1975,NH4+,48,indic_b100,1
1976,NH4+,48,indic_b100,"0,5511729292"
1977,NH4+,48,indic_b100,"0,921830783"
1978,NH4+,48,indic_b100,"0,5768857235"
1979,NH4+,48,indic_b100,"0,8254827234"
1980,NH4+,48,indic_b100,"0,7407988513"
1981,NH4+,48,indic_b100,"0,33125"
1982,NH4+,48,indic_b100,"0,715464147"
1983,NH4+,48,indic_b100,"0,4496415442"
1984,NH4+,48,indic_b100,"0,4421968478"
1985,NH4+,48,indic_b100,"0,5070672612"
1986,NH4+,48,indic_b100,"0,4595112062"
1987,NH4+,48,indic_b100,"1,0547445972"
1988,NH4+,48,indic_b100,"0,7883349302"
1989,NH4+,48,indic_b100,"0,8057117439"
1990,NH4+,48,indic_b100,"0,8449005588"
1991,NH4+,48,indic_b100,"0,4325867215"
1992,NH4+,48,indic_b100,"0,4681585976"
1993,NH4+,48,indic_b100,"0,3849888102"
1994,NH4+,48,indic_b100,"0,1953279823"
1995,NH4+,48,indic_b100,"0,2718623842"
1996,NH4+,48,indic_b100,"0,1671765734"
1997,NH4+,48,indic_b100,"0,2604080468"
1998,NH4+,48,indic_b100,"0,2172650315"
1999,NH4+,48,indic_b100,"0,1373861375"
2000,NH4+,48,indic_b100,"0,1633606876"
2001,NH4+,48,indic_b100,"0,2083059472"
2002,NH4+,48,indic_b100,"0,1627466906"
2003,NH4+,48,indic_b100,"0,1673465423"
2004,NH4+,48,indic_b100,"0,1515053415"
2005,NH4+,48,indic_b100,"0,2070707071"
2006,NH4+,48,indic_b100,"0,075"
2007,NH4+,48,indic_b100,"0,0951251647"
2008,NH4+,48,indic_b100,"0,0811269014"
2009,NH4+,48,indic_b100,"0,1237681608"
2010,NH4+,48,indic_b100,"0,0726996979"
2011,NH4+,48,indic_b100,"0,0480895916"
2012,NH4+,48,indic_b100,"0,0436397211"
2013,NH4+,48,indic_b100,"0,0418510965"
2014,NH4+,48,indic_b100,"0,0384026308"
2015,NH4+,48,indic_b100,"0,0414931526"
2016,NH4+,48,indic_b100,"0,0398465423"
2017,NH4+,48,indic_b100,"0,0705511327"
2018,NH4+,48,indic_b100,"0,0597081285"
1971,NH4+,32,indic_b100,"1,1652301467"
1972,NH4+,32,indic_b100,"0,9782608696"
1973,NH4+,32,indic_b100,"0,6918972126"
1974,NH4+,32,indic_b100,"1,0798692531"
1975,NH4+,32,indic_b100,1
1976,NH4+,32,indic_b100,"0,5237108656"
1977,NH4+,32,indic_b100,"0,3503340185"
1978,NH4+,32,indic_b100,"0,3353938321"
1979,NH4+,32,indic_b100,"0,3680871068"
1980,NH4+,32,indic_b100,"0,3791382668"
1981,NH4+,32,indic_b100,"0,3977065822"
1982,NH4+,32,indic_b100,"0,1584712756"
1983,NH4+,32,indic_b100,"0,2161617537"
1984,NH4+,32,indic_b100,"0,2697841727"
1985,NH4+,32,indic_b100,"0,1746592016"
1986,NH4+,32,indic_b100,"0,1073515093"
1987,NH4+,32,indic_b100,"0,1601752678"
1988,NH4+,32,indic_b100,"0,1235394352"
1989,NH4+,32,indic_b100,"0,2070350536"
1990,NH4+,32,indic_b100,"0,2130681818"
1991,NH4+,32,indic_b100,"0,105647517"
1992,NH4+,32,indic_b100,"0,2058683369"
1993,NH4+,32,indic_b100,"0,135359116"
1994,NH4+,32,indic_b100,"0,1064995131"
1995,NH4+,32,indic_b100,"0,0878725591"
1996,NH4+,32,indic_b100,"0,0869036027"
1997,NH4+,32,indic_b100,"0,1090555015"
1998,NH4+,32,indic_b100,"0,0477117819"
1999,NH4+,32,indic_b100,"0,037944664"
2000,NH4+,32,indic_b100,"0,0761395028"
2001,NH4+,32,indic_b100,"0,068622779"
2002,NH4+,32,indic_b100,"0,068485267"
2003,NH4+,32,indic_b100,"0,0579357352"
2004,NH4+,32,indic_b100,"0,0259387352"
2005,NH4+,32,indic_b100,"0,0572053407"
2006,NH4+,32,indic_b100,"0,0388862414"
2007,NH4+,32,indic_b100,"0,0364850976"
2008,NH4+,32,indic_b100,"0,0345666991"
2009,NH4+,32,indic_b100,"0,0377425284"
2010,NH4+,32,indic_b100,"0,0514670842"
2011,NH4+,32,indic_b100,"0,031452107"
2012,NH4+,32,indic_b100,"0,0439111418"
2013,NH4+,32,indic_b100,"0,0221518987"
2014,NH4+,32,indic_b100,"0,0200149772"
2015,NH4+,32,indic_b100,"0,0269912523"
2016,NH4+,32,indic_b100,"0,0388748043"
2017,NH4+,32,indic_b100,"0,0374654696"
2018,NH4+,32,indic_b100,"0,0385153162"
1971,NH4+,65,indic_b100,"1,1087836817"
1972,NH4+,65,indic_b100,"1,1275885705"
1973,NH4+,65,indic_b100,"0,6661184211"
1974,NH4+,65,indic_b100,"1,0418555039"
1975,NH4+,65,indic_b100,"1,0642377756"
1976,NH4+,65,indic_b100,"0,7585690316"
1977,NH4+,65,indic_b100,"0,6443552253"
1978,NH4+,65,indic_b100,"0,6702490741"
1979,NH4+,65,indic_b100,"0,7670103841"
1980,NH4+,65,indic_b100,"1,5428571429"
1981,NH4+,65,indic_b100,"0,4581136146"
1982,NH4+,65,indic_b100,"0,5371637423"
1983,NH4+,65,indic_b100,"0,4578461985"
1984,NH4+,65,indic_b100,"0,5900079878"
1985,NH4+,65,indic_b100,"0,4488408993"
1986,NH4+,65,indic_b100,"0,4872874507"
1987,NH4+,65,indic_b100,"0,4652486759"
1988,NH4+,65,indic_b100,"0,2876163672"
1989,NH4+,65,indic_b100,"0,3203880701"
1990,NH4+,65,indic_b100,"0,4365676117"
1991,NH4+,65,indic_b100,"0,2800304642"
1992,NH4+,65,indic_b100,"0,3780891237"
1993,NH4+,65,indic_b100,"0,3071974453"
1994,NH4+,65,indic_b100,"0,1154472934"
1995,NH4+,65,indic_b100,"0,1306002446"
1996,NH4+,65,indic_b100,"0,1658602814"
1997,NH4+,65,indic_b100,"0,1218398879"
1998,NH4+,65,indic_b100,"0,1052818335"
1999,NH4+,65,indic_b100,"0,1510947424"
2000,NH4+,65,indic_b100,"0,1866447833"
2001,NH4+,65,indic_b100,"0,134046485"
2002,NH4+,65,indic_b100,"0,1341986848"
2003,NH4+,65,indic_b100,"0,0985734667"
2004,NH4+,65,indic_b100,"0,0955193161"
2005,NH4+,65,indic_b100,"0,1127717719"
2006,NH4+,65,indic_b100,"0,1610954505"
2007,NH4+,65,indic_b100,"0,1149808245"
2008,NH4+,65,indic_b100,"0,0913018433"
2009,NH4+,65,indic_b100,"0,0592410967"
2010,NH4+,65,indic_b100,"0,0458872432"
2011,NH4+,65,indic_b100,"0,0578787599"
2012,NH4+,65,indic_b100,"0,0768921834"
2013,NH4+,65,indic_b100,"0,0578833287"
2014,NH4+,65,indic_b100,"0,0620240622"
2015,NH4+,65,indic_b100,"0,0424224391"
2016,NH4+,65,indic_b100,"0,038470346"
2017,NH4+,65,indic_b100,"0,0465070356"
2018,NH4+,65,indic_b100,"0,0355094893"
1971,NH4+,82,indic_b100,"0,9432242336"
1972,NH4+,82,indic_b100,"0,6327751215"
1973,NH4+,82,indic_b100,"1,0281124498"
1974,NH4+,82,indic_b100,"0,6301639999"
1975,NH4+,82,indic_b100,"0,6425702811"
1976,NH4+,82,indic_b100,"0,572133908"
1977,NH4+,82,indic_b100,"0,731447169"
1978,NH4+,82,indic_b100,"0,8473895582"
1979,NH4+,82,indic_b100,"0,5774840559"
1980,NH4+,82,indic_b100,"0,4138902581"
1981,NH4+,82,indic_b100,"0,2910412438"
1982,NH4+,82,indic_b100,"0,4398677401"
1983,NH4+,82,indic_b100,"0,4190009339"
1984,NH4+,82,indic_b100,"0,3592892249"
1985,NH4+,82,indic_b100,"0,3510342551"
1986,NH4+,82,indic_b100,"0,677374397"
1987,NH4+,82,indic_b100,"1,0842997561"
1988,NH4+,82,indic_b100,"0,670686298"
1989,NH4+,82,indic_b100,"1,0229993379"
1990,NH4+,82,indic_b100,"0,7987471358"
1991,NH4+,82,indic_b100,"0,6598526006"
1992,NH4+,82,indic_b100,"0,4456861529"
1993,NH4+,82,indic_b100,"0,4684206318"
1994,NH4+,82,indic_b100,"0,3131167941"
1995,NH4+,82,indic_b100,"0,3569830306"
1996,NH4+,82,indic_b100,"0,3395607241"
1997,NH4+,82,indic_b100,"0,4408838255"
1998,NH4+,82,indic_b100,"0,2183695386"
1999,NH4+,82,indic_b100,"0,2435517563"
2000,NH4+,82,indic_b100,"0,19264038"
2001,NH4+,82,indic_b100,"0,2371127108"
2002,NH4+,82,indic_b100,"0,1911160781"
2003,NH4+,82,indic_b100,"0,150420378"
2004,NH4+,82,indic_b100,"0,0931050545"
2005,NH4+,82,indic_b100,"0,134195723"
2006,NH4+,82,indic_b100,"0,0961349547"
2007,NH4+,82,indic_b100,"0,1209936014"
2008,NH4+,82,indic_b100,"0,0929306879"
2009,NH4+,82,indic_b100,"0,0813769612"
2010,NH4+,82,indic_b100,"0,102344301"
2011,NH4+,82,indic_b100,"0,0800201931"
2012,NH4+,82,indic_b100,"0,1059638596"
2013,NH4+,82,indic_b100,"0,0847268836"
2014,NH4+,82,indic_b100,"0,0812139633"
2015,NH4+,82,indic_b100,"0,1072599135"
2016,NH4+,82,indic_b100,"0,0840470922"
2017,NH4+,82,indic_b100,"0,1216707987"
2018,NH4+,82,indic_b100,"0,09965998"
1971,NH4+,81,indic_b100,"0,9895104895"
1972,NH4+,81,indic_b100,"1,0413863549"
1973,NH4+,81,indic_b100,"1,4718661132"
1974,NH4+,81,indic_b100,"0,4896216151"
1975,NH4+,81,indic_b100,"0,9587047574"
1976,NH4+,81,indic_b100,"1,0695142783"
1977,NH4+,81,indic_b100,"0,6381703926"
1978,NH4+,81,indic_b100,"0,5229217704"
1979,NH4+,81,indic_b100,"0,8493165225"
1980,NH4+,81,indic_b100,"0,6891474159"
1981,NH4+,81,indic_b100,"0,4322424568"
1982,NH4+,81,indic_b100,"0,9684438501"
1983,NH4+,81,indic_b100,"1,2169666719"
1984,NH4+,81,indic_b100,"1,0261614795"
1985,NH4+,81,indic_b100,"1,1726606415"
1986,NH4+,81,indic_b100,"0,8810466196"
1987,NH4+,81,indic_b100,"0,4804151553"
1988,NH4+,81,indic_b100,"0,7099265782"
1989,NH4+,81,indic_b100,"0,7670617387"
1990,NH4+,81,indic_b100,"0,7059473177"
1991,NH4+,81,indic_b100,"0,6424572918"
1992,NH4+,81,indic_b100,"0,4649452712"
1993,NH4+,81,indic_b100,"0,451214137"
1994,NH4+,81,indic_b100,"0,3164618144"
1995,NH4+,81,indic_b100,"0,4676249574"
1996,NH4+,81,indic_b100,"0,2668882469"
1997,NH4+,81,indic_b100,"0,4623455673"
1998,NH4+,81,indic_b100,"0,2910774266"
1999,NH4+,81,indic_b100,"0,2511887262"
2000,NH4+,81,indic_b100,"0,1921131923"
2001,NH4+,81,indic_b100,"0,2046070044"
2002,NH4+,81,indic_b100,"0,1545099201"
2003,NH4+,81,indic_b100,"0,2063607813"
2004,NH4+,81,indic_b100,"0,156715591"
2005,NH4+,81,indic_b100,"0,1313815628"
2006,NH4+,81,indic_b100,"0,1155934469"
2007,NH4+,81,indic_b100,"0,1567443845"
2008,NH4+,81,indic_b100,"0,0721402277"
2009,NH4+,81,indic_b100,"0,0716671182"
2010,NH4+,81,indic_b100,"0,0421637785"
2011,NH4+,81,indic_b100,"0,0506372177"
2012,NH4+,81,indic_b100,"0,0404907287"
2013,NH4+,81,indic_b100,"0,030148544"
2014,NH4+,81,indic_b100,"0,0302020509"
2015,NH4+,81,indic_b100,"0,038050784"
2016,NH4+,81,indic_b100,"0,033306674"
2017,NH4+,81,indic_b100,"0,0397675027"
2018,NH4+,81,indic_b100,"0,0320947643"
1971,NH4+,31,indic_b100,"1,0919536664"
1972,NH4+,31,indic_b100,"0,9942789013"
1973,NH4+,31,indic_b100,"0,9942004971"
1974,NH4+,31,indic_b100,"0,5922607784"
1975,NH4+,31,indic_b100,1
1976,NH4+,31,indic_b100,"1,0221782435"
1977,NH4+,31,indic_b100,"0,5929166984"
1978,NH4+,31,indic_b100,"0,9594403263"
1979,NH4+,31,indic_b100,"1,0479908083"
1980,NH4+,31,indic_b100,"0,7752769732"
1981,NH4+,31,indic_b100,"0,3781839114"
1982,NH4+,31,indic_b100,"0,5322580645"
1983,NH4+,31,indic_b100,"0,5543243632"
1984,NH4+,31,indic_b100,"0,4517973856"
1985,NH4+,31,indic_b100,"0,6127224557"
1986,NH4+,31,indic_b100,"0,5557114791"
1987,NH4+,31,indic_b100,"0,5738956841"
1988,NH4+,31,indic_b100,"0,5625"
1989,NH4+,31,indic_b100,"0,6990199106"
1990,NH4+,31,indic_b100,"0,6095675483"
1991,NH4+,31,indic_b100,"0,4256497416"
1992,NH4+,31,indic_b100,"0,3205749354"
1993,NH4+,31,indic_b100,"0,2624078624"
1994,NH4+,31,indic_b100,"0,187517824"
1995,NH4+,31,indic_b100,"0,2192312647"
1996,NH4+,31,indic_b100,"0,1848538809"
1997,NH4+,31,indic_b100,"0,2334630544"
1998,NH4+,31,indic_b100,"0,1813267813"
1999,NH4+,31,indic_b100,"0,2086806835"
2000,NH4+,31,indic_b100,"0,1821533305"
2001,NH4+,31,indic_b100,"0,1846590909"
2002,NH4+,31,indic_b100,"0,1722652885"
2003,NH4+,31,indic_b100,"0,1329776921"
2004,NH4+,31,indic_b100,"0,1032964783"
2005,NH4+,31,indic_b100,"0,132183908"
2006,NH4+,31,indic_b100,"0,1242424242"
2007,NH4+,31,indic_b100,"0,1149425287"
2008,NH4+,31,indic_b100,"0,1112435965"
2009,NH4+,31,indic_b100,"0,1075869365"
2010,NH4+,31,indic_b100,"0,1093535932"
2011,NH4+,31,indic_b100,"0,114379085"
2012,NH4+,31,indic_b100,"0,1261261261"
2013,NH4+,31,indic_b100,"0,1122463664"
2014,NH4+,31,indic_b100,"0,1072351421"
2015,NH4+,31,indic_b100,"0,091503268"
2016,NH4+,31,indic_b100,"0,0934095861"
2017,NH4+,31,indic_b100,"0,1075757576"
2018,NH4+,31,indic_b100,"0,0936936937"
1971,NH4+,09,indic_b100,"0,5551601113"
1972,NH4+,09,indic_b100,"1,2635379061"
1973,NH4+,09,indic_b100,"0,7511737089"
1974,NH4+,09,indic_b100,"0,6916981845"
1975,NH4+,09,indic_b100,"1,013035221"
1976,NH4+,09,indic_b100,"0,9933359213"
1977,NH4+,09,indic_b100,"0,6894022543"
